CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,26222,0,34,0,0,0.223889,128,[34 32 2 0 0 0 0 0 0 0 0 0 10 10 10 5 12 8 15 14 9 6 6 8 6 10 4 8 10 6 10 10 5 9 9 10 5 8 8 9 8 14 11 10 5 12 9 3 4 10 10 12 3 11 3 11 4 10 5 6 11 12 6 6 0 0 5 8 4 11 7 12 5 6 6 9 1 12 1 8 7 10 6 9 6 11 4 8 4 10 10 10 2 11 1 16 2 13 4 8 4 15 6 7 5 12 5 10 3 10 5 14 6 14 0 6 12 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-86,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,42647,0,131,0,0,0.240012,128,[-125 48 8 0 0 0 0 0 0 0 0 0 7 12 0 13 5 18 5 13 5 15 1 12 -1 15 6 18 2 17 2 9 3 11 7 19 -5 7 6 16 4 14 7 17 4 12 4 15 3 11 2 10 1 9 7 15 2 10 0 13 4 12 1 14 0 0 2 11 6 14 6 9 5 14 7 10 3 9 7 10 9 8 6 11 4 9 4 9 1 9 7 11 5 13 3 7 4 8 7 11 7 11 6 9 11 9 3 9 7 13 5 6 8 10 8 13 6 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-86,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,4044830,0,30,0,0,4.24221,128,[30 -32 1 0 0 0 0 0 0 0 0 0 14 6 6 7 8 7 11 8 12 9 8 11 2 11 6 8 7 17 5 8 10 12 9 7 9 10 13 8 3 10 6 13 9 7 7 9 4 12 10 8 9 11 7 9 6 10 12 10 8 7 7 11 0 0 11 12 12 9 10 9 11 4 12 7 10 7 7 11 12 11 8 4 8 11 17 5 9 8 15 8 11 6 12 4 15 3 14 13 15 9 17 6 10 5 11 11 12 9 14 9 12 9 9 5 11 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-82,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,6492800,0,131,0,0,6.69051,128,[-125 48 8 0 0 0 0 0 0 0 0 0 3 -19 5 -11 5 -19 6 -20 4 -20 5 -14 5 -19 10 -17 6 -17 4 -13 7 -15 8 -17 9 -13 7 -17 6 -19 9 -17 4 -17 9 -15 5 -13 9 -20 7 -10 9 -17 6 -11 5 -18 7 -16 7 -15 0 0 2 -12 6 -15 5 -20 4 -13 2 -15 4 -15 3 -14 3 -17 6 -10 3 -15 3 -12 2 -15 2 -17 3 -14 0 -14 0 -19 -1 -16 5 -20 -2 -12 2 -14 1 -22 0 -18 3 -18 -5 -18 3 -16 -2 -20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,6514552,0,239,0,0,6.71225,128,[-17 -16 14 0 0 0 0 0 0 0 0 0 -11 17 -8 14 -9 20 -5 12 -9 19 -2 18 -7 17 -11 17 -12 10 -12 7 -13 18 -12 15 -17 13 -7 11 -14 17 -15 16 -13 6 -14 15 -9 9 -14 9 -11 14 -14 9 -14 10 0 8 -16 12 -8 12 0 0 -4 10 -12 11 -11 12 -12 15 -3 8 -4 10 -6 14 -11 11 -10 20 -7 18 -6 15 -9 13 -5 10 -9 7 -11 16 -3 12 -9 17 -14 11 -4 12 -12 14 -6 15 -13 13 -11 15 -5 16 -6 10 -7 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8016945,0,37,0,0,8.21454,128,[37 80 2 0 0 0 0 0 0 0 0 0 12 -8 12 -12 9 -12 9 -16 13 -14 14 -9 10 -12 16 -17 11 -12 6 -10 16 -13 11 -13 9 -6 14 -5 14 -4 19 -9 17 -8 15 -7 11 -8 13 -5 14 0 17 -8 10 -8 12 -8 12 -6 13 -7 0 0 15 -12 16 -11 15 -8 13 -7 9 -3 14 -2 10 -7 11 -5 13 -10 16 -8 17 -9 9 -4 12 -7 15 -6 13 -9 16 -4 16 -12 18 -14 13 -10 17 -12 16 -11 16 -5 17 -7 14 -8 11 -10 14 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-86,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8035002,0,37,0,0,8.23233,128,[37 80 2 0 0 0 0 0 0 0 0 0 -12 -16 -10 -13 -13 -11 -10 -11 -12 -10 -11 -12 -10 -10 -12 -13 -9 -10 -12 -17 -14 -18 -4 -18 -17 -14 -12 -18 -12 -14 -14 -9 -14 -10 -13 -11 -14 -10 -11 -13 -9 -13 -14 -13 -11 -12 -17 -13 -12 -17 -10 -15 0 0 -15 -8 -11 -8 -12 -5 -13 -5 -13 -5 -12 -7 -15 -8 -10 -13 -20 -5 -16 -9 -11 -5 -19 -3 -11 -7 -15 -10 -16 -4 -16 -2 -20 -5 -15 -3 -16 -7 -21 -3 -14 1 -20 -3 -17 -6 -14 -3 -16 3 -14 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,8041427,0,110,0,0,8.24155,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 8 -8 3 -6 -1 -6 1 -4 1 -8 7 -8 3 -10 8 -11 -2 -4 3 -9 0 -12 2 -7 -1 -5 4 -12 -3 -10 2 -6 1 -7 0 -8 1 -3 1 -9 1 -10 3 -12 7 -5 3 -14 10 -14 3 0 0 -14 10 -4 5 -11 2 -8 11 -6 7 -8 7 -7 10 -4 11 -1 5 -1 8 -5 10 -4 7 -1 11 -7 13 -4 11 0 5 -2 15 -4 11 -3 8 -2 8 -1 9 0 14 9 11 2 12 2 8 -1 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-86,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8056707,0,110,0,0,8.25393,128,[110 96 6 0 0 0 0 0 0 0 0 0 10 -13 14 -13 8 -16 7 -12 12 -16 9 -12 11 -8 6 -10 13 -10 16 -10 12 -7 8 -12 13 -12 4 -5 12 -6 16 -9 11 -9 9 -6 11 -8 13 -9 11 -5 14 -6 12 -5 12 -5 8 -10 6 -12 0 0 14 -11 10 -8 9 -8 12 -8 13 -7 13 -11 11 -6 8 -9 14 -9 11 -9 14 -8 10 -9 12 -8 13 -10 14 -5 14 -6 10 -10 12 -14 19 -9 15 -12 15 -5 10 -11 14 -11 15 -6 10 -10 13 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8063181,0,110,0,0,8.26176,128,[110 96 6 0 0 0 0 0 0 0 0 0 3 13 -4 12 2 16 4 17 4 15 3 13 3 20 -4 21 -1 17 -2 16 2 18 -1 13 3 15 -3 18 -2 15 -2 18 -4 11 -4 11 0 16 -2 19 0 18 2 14 -3 12 -3 14 0 18 2 19 0 0 3 19 0 17 6 16 -3 15 3 11 6 19 1 14 6 12 0 17 0 11 5 11 -2 17 10 16 5 18 4 12 9 19 9 18 4 12 4 17 7 7 7 14 10 14 11 13 10 14 8 13 10 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8077409,0,110,0,0,8.27467,128,[110 96 6 0 0 0 0 0 0 0 0 0 8 7 10 9 9 17 9 11 8 13 7 13 8 13 5 14 8 12 8 12 10 12 8 13 4 17 11 14 7 12 4 14 7 13 4 15 4 16 5 15 4 11 4 13 8 12 6 13 5 16 9 15 0 0 8 14 6 14 6 16 5 11 6 13 6 16 3 20 11 14 6 16 8 15 12 15 8 13 3 11 10 13 7 18 10 14 9 17 10 12 10 15 14 18 11 16 13 8 12 15 11 11 10 11 9 15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,8091949,0,110,0,0,8.28903,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -3 3 -4 7 -7 12 -7 11 -8 10 -7 10 -11 5 -3 9 -4 9 -8 12 -3 11 1 6 -1 5 -8 4 -7 10 2 11 -7 9 -6 7 -1 9 -1 9 -4 9 -2 8 -5 13 -3 10 -1 10 -7 0 0 10 -3 5 -2 7 -4 6 2 5 -1 7 -6 8 0 9 2 8 -11 11 -5 10 -1 9 -3 13 3 12 -4 8 -7 10 -6 10 -4 9 0 12 1 8 -5 9 -6 10 0 8 -4 9 -2 8 -2 5 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8102912,0,110,0,0,8.3004,128,[110 96 6 0 0 0 0 0 0 0 0 0 4 -16 3 -17 1 -9 6 -13 6 -15 7 -15 6 -14 6 -9 9 -18 11 -11 8 -15 9 -11 11 -13 13 -9 10 -12 16 -17 12 -13 9 -8 13 -10 7 -11 8 -9 7 -9 3 -11 10 -6 9 -9 6 -13 0 0 9 -15 8 -11 13 -11 5 -11 6 -9 12 -12 3 -8 9 -14 7 -10 6 -11 12 -13 11 -11 6 -10 9 -13 13 -11 10 -10 15 -13 12 -15 7 -8 7 -11 8 -11 10 -16 5 -13 9 -16 9 -11 8 -17 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8114800,0,110,0,0,8.31207,128,[110 96 6 0 0 0 0 0 0 0 0 0 15 6 11 2 15 4 9 8 15 4 8 4 9 8 16 6 9 6 16 6 10 8 16 12 11 6 17 8 9 10 16 4 10 8 13 6 17 9 12 8 15 8 11 11 8 7 9 4 11 9 11 8 0 0 18 6 15 8 15 4 14 3 16 6 10 8 11 4 13 4 14 6 16 1 14 3 17 6 14 2 16 -2 10 1 20 3 13 -4 16 1 11 -6 15 -4 17 1 16 1 20 -2 15 -1 20 -4 20 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,8125977,0,110,0,0,8.32319,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 10 -1 12 3 3 0 10 4 9 0 7 -1 9 1 10 2 3 0 4 2 8 3 12 5 10 -2 10 -1 13 0 10 1 11 1 7 -3 9 -2 12 3 6 -2 5 -4 7 -2 4 2 7 -5 10 0 0 -4 13 -1 6 -1 7 0 5 5 8 -2 5 -5 13 -1 7 -2 10 -2 10 3 8 -4 8 4 11 3 12 -4 9 5 14 1 7 0 7 2 7 3 10 3 6 2 11 1 5 -1 14 3 10 1 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8131488,0,110,0,0,8.33097,128,[110 96 6 0 0 0 0 0 0 0 0 0 -4 7 -4 12 -3 12 -13 15 -4 19 -11 13 -8 13 -8 10 -13 14 -10 15 -5 8 -6 10 -15 16 -11 14 -11 9 -8 9 -9 8 -12 8 -9 5 -12 9 -13 14 -9 10 -5 5 -7 14 -9 13 -9 12 0 0 -7 11 -11 11 -12 11 -7 6 -11 9 -7 8 -12 15 -6 12 -7 8 -7 11 -6 13 -8 13 -7 13 -12 11 -8 11 -10 11 -10 15 -9 12 -14 12 -7 13 -11 13 -11 16 -13 14 -5 9 -11 7 -8 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8146606,0,110,0,0,8.3439,128,[110 96 6 0 0 0 0 0 0 0 0 0 -10 12 -6 12 -7 11 -7 11 -11 12 -17 16 -10 13 -10 15 -11 11 -13 9 -15 11 -10 10 -12 7 -7 9 -12 5 -8 10 -7 8 -15 12 -13 6 -9 8 -15 7 -12 8 -14 6 -10 8 -12 8 -8 10 0 0 -12 11 -11 5 -14 9 -9 10 -10 11 -13 15 -12 9 -9 11 -6 7 -11 13 -8 12 -11 7 -9 12 -10 9 -11 14 -11 11 -10 9 -10 12 -15 6 -9 13 -10 14 -9 10 -13 11 -14 15 -5 12 -15 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8165772,0,110,0,0,8.36308,128,[110 96 6 0 0 0 0 0 0 0 0 0 -8 11 -8 9 -13 11 -10 15 -9 11 -11 0 -9 8 -10 10 -11 9 -11 8 -13 8 -7 10 -12 15 -17 0 -8 0 -8 8 -8 10 -5 11 -7 5 -12 9 -4 12 -6 18 -11 10 -9 7 -7 9 -7 6 0 0 -7 9 -8 16 -3 11 -7 12 -5 7 -7 4 -6 12 -4 14 -2 9 -8 12 -7 12 -5 14 -4 12 -6 15 -9 15 -6 13 -3 18 -1 11 -4 15 -2 14 1 17 -1 14 -1 15 -4 12 1 15 -1 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8179703,0,110,0,0,8.37693,128,[110 96 6 0 0 0 0 0 0 0 0 0 5 13 4 15 1 15 3 10 0 13 -1 10 4 18 3 15 3 17 4 12 2 16 9 14 5 13 -1 14 4 16 7 23 -5 15 3 13 6 15 3 18 3 11 5 14 2 9 4 15 5 14 0 11 0 0 8 14 7 16 6 11 9 11 9 12 1 11 11 17 10 13 6 16 7 12 10 14 7 15 7 11 9 10 7 11 6 14 12 11 7 7 8 18 17 12 12 13 14 16 8 15 14 7 10 7 12 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,8190997,0,110,0,0,8.38809,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -8 1 -12 -1 -11 2 -4 -6 -9 -1 -9 1 -6 -2 -12 -2 -12 -2 -3 -1 -16 2 -13 2 -10 1 -9 6 -9 3 -7 -4 -8 -1 -9 3 -9 1 -10 0 -10 1 -6 -3 -14 -4 -7 5 -9 3 -12 0 0 0 -10 0 -9 -1 -11 0 -8 -1 -14 -1 -9 -2 -6 1 -11 -4 -8 -7 -11 -1 -12 -1 -9 -7 -9 -2 -13 -5 -12 -10 -6 -9 -14 -2 -9 -4 -10 -6 -9 -9 -10 -5 -12 -5 -7 -6 -7 -5 -7 -11 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-85,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8202256,0,110,0,0,8.39955,128,[110 96 6 0 0 0 0 0 0 0 0 0 13 12 13 9 9 3 8 9 10 8 9 11 12 11 12 11 12 15 7 14 11 12 10 13 8 11 7 10 4 10 9 16 5 14 5 13 10 10 5 13 5 15 8 11 4 14 7 14 6 16 7 11 0 0 5 12 6 11 3 12 2 10 5 16 4 13 7 17 8 10 7 11 9 19 9 11 7 14 7 9 9 14 5 17 6 17 11 12 11 17 6 16 1 13 11 18 7 15 9 15 7 17 11 15 7 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-86,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,8216029,0,110,0,0,8.41334,128,[110 96 6 0 0 0 0 0 0 0 0 0 0 11 3 15 1 11 1 10 5 17 -5 12 -7 16 -1 11 3 11 -4 15 -2 15 0 13 -1 16 -3 17 -3 17 2 9 -3 13 -5 7 0 17 -2 11 -5 15 -1 13 5 15 -2 15 -2 15 -2 6 0 0 -6 12 -4 11 -4 15 -1 10 -8 12 -3 17 -3 7 -5 15 -1 16 -2 14 -6 15 -1 17 -6 14 -3 13 -9 19 -4 15 -7 9 0 11 -4 8 -2 17 -4 14 -6 18 -4 16 -8 13 -3 16 -5 10 0 0 0 0 0 0 0 0 0 0 ]
